time	manip	gran	press	averat	laba	proba	StZn
157	0	0	0	1	1	0	2	
158	0	0	0	1	1	0	2	
159	0	0	0	1	1	0	2	
160	0	0	0	1	1	0	2	
161	0	0	0	1	1	0	2	
162	0	0	0	1	1	0	2	
163	0	0	0	1	1	0	2	
164	0	0	0	1	1	0	2	
165	0	0	0	1	1	0	2	
166	0	0	0	1	1	0	2	
167	0	0	0	1	1	0	2	
168	0	0	0	1	1	0	2	
169	0	0	0	1	1	0	2	
170	0	0	0	1	1	0	2	
171	0	0	0	1	1	0	2	
172	0	0	0	1	1	0	2	
173	0	0	0	1	1	0	2	
174	0	0	0	1	1	0	2	
175	0	0	0	1	1	0	2	
176	0	0	0	1	1	0	2	
177	0	0	0	1	1	0	2	
178	0	0	0	1	1	0	2	
179	0	0	0	1	1	0	2	
180	0	0	0	1	1	0	2	
181	0	0	0	1	1	0	2	
182	0	0	0	1	1	0	2	
183	0	0	0	1	1	0	2	
184	0	0	0	1	1	0	2	
185	0	0	0	1	1	0	2	
186	0	0	0	1	1	0	2	
187	0	0	0	1	1	0	2	
188	0	0	0	1	1	0	2	
189	0	0	0	1	1	0	2	
190	0	0	0	1	1	0	2	
191	0	0	0	1	1	0	2	
192	0	0	0	1	1	0	2	
193	0	0	0	1	1	0	2	
194	0	0	0	1	1	0	2	
195	0	0	0	1	1	0	2	
196	0	0	0	1	1	0	2	
197	0	0	0	1	1	0	2	
198	0	0	0	1	1	0	2	
199	0	0	0	1	1	0	2	
200	0	0	0	1	1	0	2	
201	0	0	0	1	1	0	2	
202	0	0	0	1	1	0	2	
203	0	0	0	1	1	0	2	
204	0	0	0	1	1	0	2	
205	0	0	0	1	1	0	2	
206	0	0	0	1	1	0	2	
207	0	0	0	1	1	0	2	
208	0	0	0	1	1	0	2	
209	0	0	0	1	1	0	2	
210	0	0	0	1	1	0	2	
211	0	0	0	1	1	0	2	
212	0	0	0	1	1	0	2	
213	0	0	0	1	1	0	2	
214	0	0	0	1	1	0	2	
215	0	0	0	1	1	0	2	
216	0	0	0	1	1	0	2	
217	0	0	0	1	1	0	2	
218	0	0	0	1	1	0	2	
219	0	0	0	1	1	0	2	
220	0	0	0	1	1	0	2	
221	0	0	0	1	1	0	2	
222	0	0	0	1	1	0	2	
223	0	0	0	1	1	0	2	
224	0	0	0	1	1	0	2	
225	0	0	0	1	1	0	2	
226	0	0	0	1	1	0	2	
227	0	0	0	1	1	0	2	
228	0	0	0	1	1	0	2	
229	0	0	0	1	1	0	2	
230	0	0	0	1	1	0	2	
231	0	0	0	1	1	0	2	
232	0	0	0	1	1	0	2	
233	0	0	0	1	1	0	2	
234	0	0	0	2	1	0	2	
235	1	0	0	0	1	0	2	
236	1	0	0	0	1	0	2	
237	1	0	0	0	1	0	2	
238	1	0	0	0	1	0	2	
239	1	0	0	0	1	0	2	
240	1	0	0	0	1	0	2	
241	1	0	0	0	1	0	2	
242	1	0	0	0	1	0	2	
243	1	0	0	0	1	0	2	
244	1	0	0	0	1	0	2	
245	1	0	0	0	1	0	2	
246	0	0	0	0	1	0	2	
247	1	0	0	0	1	1	0	
248	1	0	0	0	1	1	0	
249	1	0	0	0	1	1	0	
250	1	0	0	0	1	1	0	
251	1	0	0	0	1	1	0	
252	1	0	0	0	1	2	0	
253	1	0	0	0	1	2	0	
254	1	0	0	0	1	2	0	
255	1	0	0	0	1	2	0	
256	1	0	0	0	1	2	0	
257	1	0	0	0	1	2	0	
258	1	0	0	0	1	2	0	
259	1	0	0	0	1	2	0	
260	1	0	0	0	1	2	0	
261	0	0	0	0	1	2	0	
262	1	0	0	1	1	0	0	
263	1	0	0	1	1	0	0	
264	1	0	0	1	1	0	0	
265	1	0	0	1	1	0	0	
266	1	0	0	1	1	0	0	
267	0	0	0	1	1	0	0	
268	1	0	0	1	1	0	0	
269	1	0	0	1	1	0	0	
270	1	0	0	1	1	0	0	
271	1	0	0	1	1	0	0	
272	1	0	0	1	1	0	0	
273	1	0	0	1	1	0	0	
274	1	0	0	1	1	0	0	
275	1	0	0	1	1	0	0	
276	1	0	0	1	1	0	0	
277	1	0	0	1	1	0	0	
278	1	0	0	1	1	0	0	
279	0	0	0	1	1	0	0	
280	0	0	0	1	1	0	1	
281	0	0	0	1	1	0	1	
282	0	0	0	1	1	0	1	
283	0	0	0	1	1	0	1	
284	0	0	0	1	1	0	1	
285	0	0	0	1	1	0	1	
286	0	0	0	1	1	0	1	
287	0	0	0	1	1	0	1	
288	0	0	0	1	1	0	1	
289	0	0	0	1	1	0	1	
290	0	0	0	1	1	0	1	
291	0	0	0	1	1	0	1	
292	0	0	0	1	1	0	1	
293	0	0	0	1	1	0	1	
294	0	0	0	1	1	0	1	
295	0	0	0	1	1	0	1	
296	0	0	0	1	1	0	1	
297	0	0	0	1	1	0	1	
298	0	0	0	1	1	0	1	
299	0	0	0	1	1	0	1	
300	0	0	0	1	1	0	1	
301	0	0	0	1	1	0	1	
302	0	0	0	1	1	0	1	
303	0	0	0	1	1	0	1	
304	0	0	0	1	1	0	1	
305	0	0	0	1	1	0	1	
306	0	0	0	1	1	0	1	
307	0	0	0	1	1	0	1	
308	0	0	0	1	1	0	1	
309	0	0	0	1	1	0	2	
310	0	0	0	1	1	0	2	
311	0	0	0	1	1	0	2	
312	0	0	0	1	1	0	2	
313	0	0	0	1	1	0	2	
314	0	0	0	1	1	0	2	
315	0	0	0	1	1	0	2	
316	0	0	0	1	1	0	2	
317	0	0	0	1	1	0	2	
318	0	0	0	1	1	0	2	
319	0	0	0	1	1	0	2	
320	0	0	0	1	1	0	2	
321	0	0	0	1	1	0	2	
322	0	0	0	1	1	0	2	
323	0	0	0	1	1	0	2	
324	0	0	0	1	1	0	2	
325	0	0	0	1	1	0	2	
326	0	0	0	1	1	0	2	
327	0	0	0	1	1	0	2	
328	0	0	0	1	1	0	2	
329	0	0	0	1	1	0	2	
330	0	0	0	1	1	0	2	
331	0	0	0	1	1	0	2	
332	0	0	0	1	1	0	2	
333	0	0	0	1	1	0	2	
334	0	0	0	1	1	0	2	
335	0	0	0	1	1	0	2	
336	0	0	0	1	1	0	2	
337	0	0	0	1	1	0	2	
338	0	0	0	1	1	0	2	
339	0	0	0	1	1	0	2	
340	0	0	0	1	1	0	2	
341	0	0	0	1	1	0	2	
342	0	0	0	1	1	0	2	
343	0	0	0	1	1	0	2	
344	0	0	0	1	1	0	2	
345	0	0	0	1	1	0	2	
346	0	0	0	1	1	0	2	
347	0	0	0	1	1	0	2	
348	0	0	0	1	1	0	2	
349	0	0	0	1	1	0	2	
350	0	0	0	1	1	0	2	
351	0	0	0	1	1	0	2	
352	0	0	0	1	1	0	2	
353	0	0	0	1	1	0	2	
354	0	0	0	1	1	0	2	
355	0	0	0	1	1	0	2	
356	0	0	0	1	1	0	2	
357	0	0	0	1	1	0	2	
358	0	0	0	1	1	0	2	
359	0	0	0	1	1	0	2	
360	0	0	0	1	1	0	2	
361	0	0	0	2	1	0	2	
362	1	0	0	0	1	0	2	
363	1	0	0	0	1	0	2	
364	1	0	0	0	1	0	2	
365	1	0	0	0	1	0	2	
366	1	0	0	0	1	0	2	
367	1	0	0	0	1	0	2	
368	1	0	0	0	1	0	2	
369	1	0	0	0	1	0	2	
370	1	0	0	0	1	0	2	
371	1	0	0	0	1	0	2	
372	1	0	0	0	1	0	2	
373	0	0	0	0	1	0	2	
374	1	0	0	0	1	1	0	
375	1	0	0	0	1	1	0	
376	1	0	0	0	1	1	0	
377	1	0	0	0	1	1	0	
378	1	0	0	0	1	1	0	
379	1	0	0	0	1	2	0	
380	1	0	0	0	1	2	0	
381	1	0	0	0	1	2	0	
382	1	0	0	0	1	2	0	
383	1	0	0	0	1	2	0	
384	1	0	0	0	1	2	0	
385	1	0	0	0	1	2	0	
386	1	0	0	0	1	2	0	
387	1	0	0	0	1	2	0	
388	0	0	0	0	1	2	0	
389	1	0	0	1	1	0	0	
390	1	0	0	1	1	0	0	
391	1	0	0	1	1	0	0	
392	1	0	0	1	1	0	0	
393	1	0	0	1	1	0	0	
394	0	0	0	1	1	0	0	
395	0	0	0	1	1	0	0	
396	0	0	0	1	1	0	0	
397	0	0	0	1	1	0	0	
398	0	0	0	1	1	0	0	
399	0	0	0	1	1	0	0	
400	0	0	0	1	1	0	0	
401	0	0	0	1	1	0	0	
402	0	0	0	1	1	0	0	
403	0	0	0	1	1	0	0	
404	0	0	0	1	1	0	0	
405	0	0	0	1	1	0	0	
406	0	0	0	1	1	0	0	
407	0	0	0	1	1	0	0	
408	0	0	0	1	1	0	0	
409	0	0	0	1	1	0	0	
410	0	0	0	1	1	0	0	
411	0	0	0	1	1	0	0	
412	0	0	0	1	1	0	0	
413	0	0	0	1	1	0	0	
414	0	0	0	1	1	0	0	
415	0	0	0	1	1	0	0	
416	0	0	0	1	1	0	0	
417	0	0	0	1	1	0	0	
418	0	0	0	1	1	0	0	
419	0	0	0	1	1	0	0	
420	0	0	0	1	1	0	0	
421	0	0	0	1	1	0	0	
422	0	0	0	1	1	0	0	
423	0	0	0	1	1	0	0	
424	0	0	0	1	1	0	0	
425	0	0	0	1	1	0	0	
426	0	0	0	1	1	0	0	
427	0	0	0	1	1	0	0	
428	0	0	0	1	1	0	0	
429	0	0	0	1	1	0	0	
430	0	0	0	1	1	0	0	
431	0	0	0	1	1	0	0	
432	0	0	0	1	1	0	0	
433	0	0	0	1	1	0	0	
434	0	0	0	1	1	0	0	
435	0	0	0	1	1	0	0	
436	0	0	0	1	1	0	0	
437	0	0	0	1	1	0	0	
438	0	0	0	1	1	0	0	
439	0	0	0	1	1	0	0	
440	0	0	0	1	1	0	0	
441	0	0	0	1	1	0	0	
442	0	0	0	1	1	0	0	
443	0	0	0	1	1	0	0	
444	0	0	0	1	1	0	0	
445	0	0	0	1	1	0	0	
446	0	0	0	1	1	0	0	
447	0	0	0	1	1	0	0	
448	0	0	0	2	1	0	0	
449	1	0	0	0	1	0	0	
450	1	0	0	0	1	0	0	
451	1	0	0	0	1	0	0	
452	1	0	0	0	1	0	0	
453	1	0	0	0	1	0	0	
454	1	0	0	0	1	0	0	
455	1	0	0	0	1	0	0	
456	1	0	0	0	1	0	0	
457	1	0	0	0	1	0	0	
458	1	0	0	0	1	0	0	
459	1	0	0	0	1	0	0	
460	0	0	0	0	1	0	0	
461	0	0	0	0	1	1	0	
462	0	0	0	0	1	1	0	
463	0	0	0	0	1	1	0	
464	0	0	0	0	1	1	0	
465	0	0	0	0	1	1	0	
466	0	0	0	0	1	2	0	
467	0	0	0	0	1	2	0	
468	0	0	0	0	1	2	0	
469	0	0	0	0	1	2	0	
470	0	0	0	0	1	2	0	
471	0	0	0	0	1	2	0	
472	0	0	0	0	1	2	0	
473	0	0	0	0	1	2	0	
474	0	0	0	0	1	2	0	
475	0	0	0	0	1	2	0	
476	0	0	0	0	1	2	0	
477	0	0	0	0	1	2	0	
478	0	0	0	0	1	2	0	
479	0	0	0	0	1	2	0	
480	0	0	0	0	1	2	0	
481	0	0	0	0	1	2	0	
482	0	0	0	0	1	2	0	
483	0	0	0	0	1	2	0	
484	0	0	0	0	1	2	0	
485	0	0	0	0	1	2	0	
486	0	0	0	0	1	2	0	
487	0	0	0	0	1	2	0	
488	0	0	0	0	1	2	0	
489	0	0	0	0	1	2	0	
490	0	0	0	0	1	2	0	
491	0	0	0	0	1	2	0	
492	0	0	0	0	1	2	0	
493	0	0	0	0	1	2	0	
494	0	0	0	0	1	2	0	
495	0	0	0	0	1	2	0	
496	0	0	0	0	1	2	0	
497	0	0	0	0	1	2	0	
498	0	0	0	0	1	2	0	
499	0	0	0	0	2	2	0	
